loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState,batteryLevel,label
2020-12-05 18:12:10.437 +0530,1607172129.999762,24.61861655117616,73.68846983655699,584.7025,0,-1,3.348809024248679,4.754998964447778,-9999,9110.6379935,0.079925537109375,-0.9315948486328125,-0.348724365234375,9108.809635916667,-0.09169366513289237,0.2330164642577383,1.20404480009767,-0.02077105827629566,-0.01707366108894348,-0.009916498325765133,0.003791481256484985,0.009287536144256592,0.004213064908981323,XArbitraryZVertical,0.5662711133888647,0.06992889057491362,0.0282442047124493,0.820761406164391,0.08280211687088013,-0.9334971308708191,-0.348893940448761,9108.940586916668,stationary,0,2020-12-05 18:12:08.737 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864928.8636929,0,3.43,94.58686,1,1,0
2020-12-05 18:12:15.433 +0530,1607172129.999762,24.61861655117616,73.68846983655699,584.7025,0,-1,3.348809024248679,4.754998964447778,-9999,9115.63354925,0.088623046875,-0.9253387451171875,-0.344146728515625,9108.809635916667,-0.09169366513289237,0.2330164642577383,1.20404480009767,-0.02077105827629566,-0.01707366108894348,-0.009916498325765133,0.003791481256484985,0.009287536144256592,0.004213064908981323,XArbitraryZVertical,0.5662711133888647,0.06992889057491362,0.0282442047124493,0.820761406164391,0.08280211687088013,-0.9334971308708191,-0.348893940448761,9114.055081875,unknown,2,2020-12-05 18:12:13.851 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864933.9926262,0,3.41,94.58638,1,1,0
2020-12-05 18:12:20.428 +0530,1607172135.999743,24.61861655117616,73.68846983655699,584.7025,0,-1,3.349385735959016,4.754592750651008,-9999,9120.629101,0.1771392822265625,-0.8471832275390625,-0.4972381591796875,9115.76343225,-0.098417521593075,0.2446511366566531,1.200742157854527,-0.0107751302421093,0.007033516652882099,-0.007052918896079063,-0.00482303649187088,0.003749549388885498,-0.01186648011207581,XArbitraryZVertical,0.5650009107750513,0.07297904859260697,0.02856826264000405,0.8213597261156685,0.0876019150018692,-0.9323077797889709,-0.3508960604667664,9114.055081875,unknown,2,2020-12-05 18:12:13.851 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864939.1219666,0,3.21,94.58629,1,1,0
2020-12-05 18:12:25.423 +0530,1607172140.999983,24.61861655117616,73.68846983655699,584.7025,0,-1,3.349873429542388,4.7542491561586,-9999,9125.624644000001,-0.096343994140625,-0.321136474609375,-0.94036865234375,9122.717265666668,-0.4749650924070749,0.3261769873110013,0.9931879840734027,0.1614698320627213,0.4518201053142548,0.1796138435602188,-0.07493714988231659,-0.01727056503295898,0.1843312978744507,XArbitraryZVertical,0.4905010827317178,0.02815079863842958,-0.1289096538993722,0.8613933699425895,0.1749584674835205,-0.837770938873291,-0.5172324180603027,9114.055081875,unknown,2,2020-12-05 18:12:13.851 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864944.2510105,0,3.59,94.58669,1,1,0
2020-12-05 18:12:30.423 +0530,1607172146.999971,24.61861655117616,73.68846983655699,584.7025,0,-1,3.350654227833229,4.753698904883664,-9999,9130.620236250001,-0.0790557861328125,-0.1855010986328125,-0.9676513671875,9129.671067875001,0.1104701750529263,-0.07349564706050293,0.2240597667953511,-0.09087571501731873,-0.02263964526355267,0.004426429513841867,0.003082029521465302,0.006354212760925293,0.002629518508911133,XArbitraryZVertical,0.1135654010743517,-0.03028582405518112,0.05072282840133234,0.9917725515182901,-0.07159401476383209,-0.222189724445343,-0.9723713397979736,9114.055081875,unknown,2,2020-12-05 18:12:13.851 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864949.3801351,0,3.41,94.58674,1,1,0
2020-12-05 18:12:35.417 +0530,1607172151.99998,24.61861655117616,73.68846983655699,584.7025,0,-1,3.350657604872886,4.753696524568679,-9999,9135.615794750001,-0.0814361572265625,-0.1465911865234375,-0.9796905517578125,9129.671067875001,0.1104701750529263,-0.07349564706050293,0.2240597667953511,-0.09087571501731873,-0.02263964526355267,0.004426429513841867,0.003082029521465302,0.006354212760925293,0.002629518508911133,XArbitraryZVertical,0.1135654010743517,-0.03028582405518112,0.05072282840133234,0.9917725515182901,-0.07159401476383209,-0.222189724445343,-0.9723713397979736,9114.055081875,unknown,2,2020-12-05 18:12:13.851 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864954.5093344,0,3.34,94.58784,1,1,0
2020-12-05 18:12:40.417 +0530,1607172157.999978,24.61861655117616,73.68846983655699,584.7025,0,-1,3.351228418284922,4.753294133679124,-9999,9140.611413625,-0.0836639404296875,-0.1475982666015625,-0.97808837890625,9136.624931416667,0.1176632791124589,-0.08332461663922602,0.1522033162389143,-0.001533010508865118,0.0006026048213243484,0.001199891325086355,0.001684382557868958,0.001241028308868408,0.008966326713562012,XArbitraryZVertical,0.07827268886885776,-0.03699145410457592,0.05541554231255845,0.9947029326758473,-0.08226606249809265,-0.1516163498163223,-0.985010027885437,9137.075362541667,stationary,0,2020-12-05 18:12:36.872 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864959.6381737,0,3.43,94.58827,1,1,0
2020-12-05 18:12:45.410 +0530,1607172162.99998,24.61861655117616,73.68846983655699,584.7025,0,-1,3.351552699003489,4.753065488565381,-9999,9145.606969875,-0.1921234130859375,0.3199005126953125,-0.919830322265625,9143.578765625001,0.3403267918550217,-0.2574420352459063,0.2056998602716814,-0.3079500794410706,-0.1535558700561523,1.224335551261902,0.02020575106143951,0.05769172310829163,0.07808142900466919,XArbitraryZVertical,0.1219717840505041,-0.1086009093327583,0.154066109385256,0.974470271485844,-0.2492401450872421,-0.2042523175477982,-0.9466574788093567,9144.747737541667,unknown,2,2020-12-05 18:12:44.544 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864964.7673028,0,3.34,94.58826,1,1,0
2020-12-05 18:12:50.407 +0530,1607172168.999977,24.61861655117616,73.68846983655699,584.7025,0,-1,3.351897958109082,4.752822015520149,-9999,9150.602554125,-0.067047119140625,0.2683868408203125,-0.9488372802734375,9150.532608125,0.6891173462638934,-0.0831050797373398,-0.2767623892331762,-0.01583924517035484,0.04026217758655548,0.02872372791171074,0.03970467299222946,0.02265572547912598,0.004844129085540771,XArbitraryZVertical,-0.1158229284353179,-0.0852785957646002,0.3396568952094917,0.9294867559813493,-0.07985053956508636,0.2732426822185516,-0.9586251974105835,9144.747737541667,unknown,2,2020-12-05 18:12:44.544 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864969.8963063,0,3.27,94.58823,1,1,0
2020-12-05 18:12:55.402 +0530,1607172174.999969,24.61861655117616,73.68846983655699,584.7025,0,-1,3.352299675815554,4.752538681201424,-9999,9155.598089000001,-0.1861572265625,0.2582244873046875,-0.938995361328125,9150.532608125,0.6891173462638934,-0.0831050797373398,-0.2767623892331762,-0.01583924517035484,0.04026217758655548,0.02872372791171074,0.03970467299222946,0.02265572547912598,0.004844129085540771,XArbitraryZVertical,-0.1158229284353179,-0.0852785957646002,0.3396568952094917,0.9294867559813493,-0.07985053956508636,0.2732426822185516,-0.9586251974105835,9144.747737541667,unknown,2,2020-12-05 18:12:44.544 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864975.0254556,0,3.31,94.58885,1,1,0
2020-12-05 18:13:00.411 +0530,1607172174.999969,24.61861655117616,73.68846983655699,584.7025,0,-1,3.352299675815554,4.752538681201424,-9999,9160.593613625,-0.192779541015625,0.2635650634765625,-0.9333648681640625,9157.4863905,0.6643825356496751,-0.1980032048794688,-0.2626629835848489,-0.001530252280645072,0.002746160142123699,-0.0008178316056728363,0.002999186515808105,-0.00232890248298645,0.007304012775421143,XArbitraryZVertical,-0.0912331916610075,-0.135128828108851,0.3339596963120542,0.9283789708429537,-0.1899651139974594,0.2596531212329865,-0.9468334317207336,9160.095475625001,stationary,0,2020-12-05 18:12:59.892 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864977.5901072,0,3.31,94.589,1,1,0
2020-12-05 18:13:05.394 +0530,1607172180.999959,24.61861655117616,73.68846983655699,584.7025,0,-1,3.352737152443455,4.75223006802219,-9999,9165.589164791667,-0.199981689453125,0.2516326904296875,-0.9375,9164.440207375001,0.6547597443419234,-0.2055696446501759,-0.2691350716685713,-0.007909721694886684,-0.0135264415293932,-0.003280309028923512,-0.0003974437713623047,-0.0028667151927948,0.005959928035736084,XArbitraryZVertical,-0.09367036127073801,-0.139189929717109,0.3300087187510253,0.9289489288265321,-0.1967765986919403,0.2658977508544922,-0.9437040686607361,9162.6530425,stationary,0,2020-12-05 18:13:02.449 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864982.7193338,0,3.15,94.58929,1,1,0
2020-12-05 18:13:10.390 +0530,1607172186.999947,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353078437896802,4.751989269990029,-9999,9170.584697375001,-0.0999755859375,0.1490020751953125,-0.98486328125,9164.440207375001,0.6547597443419234,-0.2055696446501759,-0.2691350716685713,-0.007909721694886684,-0.0135264415293932,-0.003280309028923512,-0.0003974437713623047,-0.0028667151927948,0.005959928035736084,XArbitraryZVertical,-0.09367036127073801,-0.139189929717109,0.3300087187510253,0.9289489288265321,-0.1967765986919403,0.2658977508544922,-0.9437040686607361,9170.326183375,unknown,2,2020-12-05 18:13:10.123 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864987.8484454,0,3.24,94.58904,1,1,0
2020-12-05 18:13:15.386 +0530,1607172192.999933,24.61861655117616,73.68846983655699,584.7025,0,-1,3.35326479988948,4.751857764560194,-9999,9175.580239041667,-0.136322021484375,0.16339111328125,-0.9680633544921875,9171.39398375,0.6136202398548173,-0.09266832722981373,-0.1450976655112296,-0.3377894461154938,0.017971096560359,0.07844162732362747,0.00593104213476181,-0.02895793318748474,-0.001112401485443115,XArbitraryZVertical,-0.05507411651368492,-0.06590693480754013,0.3041020952439553,0.9487596198050987,-0.09156336635351181,0.1445890665054321,-0.9852462410926819,9170.326183375,unknown,2,2020-12-05 18:13:10.123 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864992.9771914,0,3.31,94.58997,1,1,0
2020-12-05 18:13:20.400 +0530,1607172198.999918,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353522473113504,4.751675920673834,-9999,9180.575768291666,-0.147003173828125,0.1583709716796875,-0.9618682861328125,9178.347786916667,0.6355556971157602,-0.1477286147210803,-0.1679593825053129,0.01165066473186016,0.003783439286053181,0.004843841306865215,0.004037827253341675,-0.002848878502845764,0.0035247802734375,XArbitraryZVertical,-0.05648686251849461,-0.09599293981958452,0.3163865624562693,0.942069000232326,-0.1451205760240555,0.1671707928180695,-0.975189208984375,9170.326183375,unknown,2,2020-12-05 18:13:10.123 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628864998.1064831,0,3.4,94.59034,1,1,0
2020-12-05 18:13:25.377 +0530,1607172198.999918,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353522473113504,4.751675920673834,-9999,9185.57127925,-0.1439361572265625,0.163970947265625,-0.969818115234375,9185.30153425,0.6300784632953509,-0.1506798445594393,-0.1648999951554756,-0.005063696764409542,0.003687053918838501,-1.133792102336884e-05,0.002291560173034668,0.002411291003227234,0.005607485771179199,XArbitraryZVertical,-0.05483819088919914,-0.09676728646588223,0.313819013861793,0.9429455371566737,-0.1480740308761597,0.1641536802053452,-0.9752577543258667,9180.557122291668,stationary,0,2020-12-05 18:13:20.353 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865003.2359803,0,3.26,94.59016,1,1,0
2020-12-05 18:13:30.373 +0530,1607172204.999902,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353694498385669,4.751554508188509,-9999,9190.5667565,-0.148834228515625,0.1628265380859375,-0.9712371826171875,9185.30153425,0.6300784632953509,-0.1506798445594393,-0.1648999951554756,-0.005063696764409542,0.003687053918838501,-1.133792102336884e-05,0.002291560173034668,0.002411291003227234,0.005607485771179199,XArbitraryZVertical,-0.05483819088919914,-0.09676728646588223,0.313819013861793,0.9429455371566737,-0.1480740308761597,0.1641536802053452,-0.9752577543258667,9188.229635125001,stationary,2,2020-12-05 18:13:28.026 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865008.3648928,0,3.32,94.5896,1,1,0
2020-12-05 18:13:35.368 +0530,1607172210.999887,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353772839245136,4.751499213462048,-9999,9195.562211750001,-0.1504669189453125,0.1702728271484375,-0.97247314453125,9193.773836166667,0.6200929749646348,-0.1539068786010077,-0.1645909246941353,0.00204321532510221,-0.004011744633316994,0.0003727255389094353,0.0005476772785186768,0.003189191222190857,0.004381179809570312,XArbitraryZVertical,-0.05467528624549531,-0.09797020033664874,0.3091886649096627,0.9443594544561887,-0.1512282192707062,0.163848802447319,-0.9748249053955078,9190.7874285,stationary,2,2020-12-05 18:13:30.584 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865013.4940004,0,3.27,94.59003,1,1,0
2020-12-05 18:13:40.363 +0530,1607172216.999871,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353822849820594,4.751463913870135,-9999,9200.557666750001,-0.1528167724609375,0.1716766357421875,-0.9683074951171875,9198.769297375,0.6174567559157585,-0.1526577544291119,-0.167378505753789,0.00805545412003994,-0.002218815498054028,-0.003003067336976528,0.002738863229751587,0.001080781221389771,0.003885209560394287,XArbitraryZVertical,-0.05631884003372167,-0.0977203771758591,0.3079752336956927,0.944685240693836,-0.1499403864145279,0.1665980666875839,-0.9745578169822693,9190.7874285,stationary,2,2020-12-05 18:13:30.584 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865018.6229409,0,3.33,94.59053,1,1,0
2020-12-05 18:13:45.360 +0530,1607172222.999854,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353621815659494,4.751605807547755,-9999,9205.553168416667,-0.1519317626953125,0.165435791015625,-0.9686737060546875,9203.7647815,0.6147686388222668,-0.1523888082144892,-0.1668145385577863,0.004221433773636818,-0.002211381681263447,-0.002893014112487435,0.001590713858604431,0.002750784158706665,0.005666196346282959,XArbitraryZVertical,-0.05622378017099208,-0.09743443835306165,0.3066843691744048,0.9451402493405279,-0.1496925055980682,0.1660419553518295,-0.974690854549408,9190.7874285,stationary,2,2020-12-05 18:13:30.584 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865023.7525257,0,3.39,94.59012,1,1,0
2020-12-05 18:13:50.354 +0530,1607172228.999838,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353574062234209,4.751639510937124,-9999,9210.5486525,-0.150054931640625,0.16741943359375,-0.9689788818359375,9208.760231,0.6125029292508501,-0.154344328871609,-0.1642477909947781,0.002759491559118032,0.0001413216814398766,-0.001854292349889874,0.0005097091197967529,0.002230703830718994,0.005652189254760742,XArbitraryZVertical,-0.05481697294581538,-0.09791844115978497,0.3056062660782964,0.9455220517057753,-0.1516632735729218,0.1635102927684784,-0.9748141765594482,9190.7874285,stationary,2,2020-12-05 18:13:30.584 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865028.8816764,0,3.43,94.59036,1,1,0
2020-12-05 18:13:55.350 +0530,1607172228.999838,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353574062234209,4.751639510937124,-9999,9215.544104541666,-0.1512908935546875,0.1654510498046875,-0.9691009521484375,9213.755718,0.6124577477837454,-0.1510744772344395,-0.1666426630613207,-0.004314967896789312,0.001567482016980648,-0.0003402007278054953,0.0009394288063049316,0.000539928674697876,0.004959523677825928,XArbitraryZVertical,-0.05645555014741013,-0.09672281987706628,0.3055510190308495,0.9455664590988651,-0.1484156101942062,0.1658724546432495,-0.9749149084091187,9190.7874285,stationary,2,2020-12-05 18:13:30.584 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865034.01036,0,3.27,94.59053,1,1,0
2020-12-05 18:14:00.357 +0530,1607172234.999822,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353480646886577,4.751705439497067,-9999,9220.539575166667,-0.1517791748046875,0.163543701171875,-0.9717254638671875,9218.751202500001,0.6101721079772482,-0.1536592298994753,-0.1657717970000538,-0.00714581273496151,-0.0002459092065691948,-0.000603201799094677,-0.003995910286903381,-0.005757585167884827,0.007568418979644775,XArbitraryZVertical,-0.05575900850996941,-0.09775332537003666,0.3045221172378004,0.9458336896890428,-0.1509570777416229,0.1650135964155197,-0.9746704697608948,9190.7874285,stationary,2,2020-12-05 18:13:30.584 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865039.1394912,0,3.42,94.59035,1,1,0
2020-12-05 18:14:05.341 +0530,1607172240.999805,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353406999597001,4.751757414666986,-9999,9225.535062416668,-0.111968994140625,0.1885528564453125,-0.9714202880859375,9223.746654,0.6089463697841563,-0.1573379166787741,-0.1693167113244536,-0.001245788647793233,-0.006877603009343147,0.00160755030810833,0.003676831722259521,-0.003164619207382202,0.006941437721252441,XArbitraryZVertical,-0.05694304523954759,-0.09997577297482459,0.3041326468086673,0.9456561144469251,-0.154448926448822,0.1685088723897934,-0.9735246896743774,9224.037936666668,unknown,2,2020-12-05 18:14:03.834 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865044.2688427,0,3.34,94.59075,1,1,0
2020-12-05 18:14:10.336 +0530,1607172246.999789,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353418818625733,4.751749073728075,-9999,9230.530556416667,-0.149688720703125,0.1568450927734375,-0.9695587158203125,9228.742171875001,0.6032519961900398,-0.1462865583618045,-0.1567821878432463,-0.004773088730871677,-0.004846076481044292,0.00941851269453764,0.003428816795349121,-0.005002349615097046,0.00458979606628418,XArbitraryZVertical,-0.05293266527888031,-0.09276650181887473,0.3008334575920881,0.9476770139697449,-0.1439775228500366,0.1561406701803207,-0.9771850109100342,9224.037936666668,unknown,2,2020-12-05 18:14:03.834 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865049.3980396,0,3.22,94.59084,1,1,0
2020-12-05 18:14:15.332 +0530,1607172252.999772,24.61861655117616,73.68846983655699,584.7025,0,-1,3.35321850718146,4.751890431805491,-9999,9235.526074166668,-0.1249237060546875,0.185272216796875,-0.971221923828125,9233.737666750001,0.6070660429858294,-0.1063208199044391,-0.1831750143287589,0.04972062632441521,0.01138011924922466,-0.05049494653940201,-0.007455900311470032,0.006797224283218384,0.0127522349357605,XArbitraryZVertical,-0.07134002330333733,-0.07779189363886836,0.3018579674810317,0.9474918255325474,-0.1043452546000481,0.1821523904800415,-0.9777180552482605,9224.037936666668,unknown,2,2020-12-05 18:14:03.834 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865054.5268964,0,3.18,94.59085,1,1,0
2020-12-05 18:14:20.328 +0530,1607172258.999755,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353214898960238,4.751892977980452,-9999,9240.52157275,-0.135772705078125,0.19158935546875,-0.966094970703125,9238.733194500001,0.5909451197780192,-0.1194757055990528,-0.1813364474503288,-0.02725275605916977,0.02400749921798706,0.01724512875080109,-0.00101827085018158,-0.007858902215957642,0.001387238502502441,XArbitraryZVertical,-0.06915235075233245,-0.08319918108599884,0.2946500415103079,0.9494614629706363,-0.1172373443841934,0.1803442686796188,-0.9765917062759399,9224.037936666668,unknown,2,2020-12-05 18:14:03.834 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865059.6559947,0,3.25,94.59097,1,1,0
2020-12-05 18:14:25.323 +0530,1607172263.999999,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353256750705784,4.751863444653574,-9999,9245.517072875,-0.14434814453125,0.1664886474609375,-0.9690704345703125,9243.728695166667,0.5831432185971331,-0.1428257967397508,-0.1689658363331268,-0.001630253857001662,0.01817610859870911,0.01044377125799656,0.004525691270828247,0.0003856122493743896,0.01518118381500244,XArbitraryZVertical,-0.06017735145154476,-0.09229152013757941,0.29146933747631,0.950213856254965,-0.1403136551380157,0.168163001537323,-0.9757218956947327,9224.037936666668,unknown,2,2020-12-05 18:14:03.834 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865064.7851374,0,3.26,94.59122,1,1,0
2020-12-05 18:14:30.319 +0530,1607172263.999999,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353256750705784,4.751863444653574,-9999,9250.512542416667,-0.1261138916015625,0.15789794921875,-0.975189208984375,9248.72415975,0.5750899291503752,-0.1365655120807726,-0.1871626660441764,0.0006663610693067312,-0.005625427700579166,0.002842576708644629,-0.002817556262016296,-0.002127155661582947,0.003463268280029297,XArbitraryZVertical,-0.07013422267081253,-0.09158120296648149,0.2878139041407298,0.9507140190039624,-0.1337638646364212,0.1860718578100204,-0.973388135433197,9224.037936666668,unknown,2,2020-12-05 18:14:03.834 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865069.9142618,0,3.36,94.59122,1,1,0
2020-12-05 18:14:35.314 +0530,1607172269.99999,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353231797849688,4.751881053086092,-9999,9255.50806525,-0.1198577880859375,0.1641693115234375,-0.97271728515625,9253.719687500001,0.5809185755086103,-0.1255860557259808,-0.1993387716849172,-0.03356682509183884,-0.0009750165045261383,-0.009577874094247818,-0.004284098744392395,-0.006202980875968933,0.005727052688598633,XArbitraryZVertical,-0.07726612448984566,-0.08826601209779303,0.2903918726915836,0.9496902783189107,-0.1227758377790451,0.1980212330818176,-0.9724780917167664,9224.037936666668,unknown,2,2020-12-05 18:14:03.834 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865075.0434569,0,3.49,94.59132,1,1,0
2020-12-05 18:14:40.309 +0530,1607172275.999987,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353142284222768,4.751944218374849,-9999,9260.503572375001,-0.124664306640625,0.1440277099609375,-0.9735565185546875,9258.715154125,0.5884685857273048,-0.1202628300679741,-0.1459257748118925,0.01136867329478264,0.007025186438113451,-0.05579907819628716,0.004028245806694031,-0.005943074822425842,0.01281952857971191,XArbitraryZVertical,-0.05225757781725796,-0.07846232726912289,0.2929053575039228,0.951482631029436,-0.1186980307102203,0.145408421754837,-0.9822255969047546,9224.037936666668,unknown,2,2020-12-05 18:14:03.834 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865077.6081508,0,3.28,94.59111,1,1,0
2020-12-05 18:14:45.305 +0530,1607172281.999984,24.61861655117616,73.68846983655699,584.7025,0,-1,3.353016403896448,4.752033041550761,-9999,9265.499047750001,-0.1068267822265625,0.1493377685546875,-0.978118896484375,9263.710637,0.5784786502506298,-0.1117204506593117,-0.1851171730253345,-0.009457379579544067,0.01525850407779217,0.001509959809482098,-0.002492427825927734,0.0169881284236908,0.003993391990661621,XArbitraryZVertical,-0.07259282899833761,-0.0796040182461505,0.2885052837669862,0.9513980102373031,-0.1095833778381348,0.1840617060661316,-0.9767869710922241,9224.037936666668,unknown,2,2020-12-05 18:14:03.834 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865082.7373037,0,3.3,94.59095,1,1,0
2020-12-05 18:14:50.304 +0530,1607172287.999972,24.61861655117616,73.68846983655699,584.7025,0,-1,3.352951695063985,4.752078699196424,-9999,9270.494510875,-0.1982421875,0.16534423828125,-0.9536895751953125,9268.706134916667,0.5759397731683671,-0.1072092064295484,-0.1469051967122131,-0.0906778946518898,0.05349310487508774,0.03878382965922356,-0.007338307797908783,-0.009658604860305786,0.003843486309051514,XArbitraryZVertical,-0.05508789099973033,-0.07204647351761388,0.2866037207963744,0.9537467587109676,-0.1058513894677162,0.146377369761467,-0.9835492372512817,9224.037936666668,unknown,2,2020-12-05 18:14:03.834 +0530,2020-12-05 07:27:30.854 +0530,190,1.872573,0,0,154.8788,0,0,2020-12-05 18:10:26.330 +0530,628865087.8662857,0,3.46,94.59123,1,1,0
