time,gFx,gFy,gFz
2020-12-09 23:8:19.8010,0.674,-0.644,0.105,0.938
2020-12-09 23:8:19.8100,0.62,-0.652,-0.002,0.9
2020-12-09 23:8:19.8450,0.533,-0.685,0.118,0.876
2020-12-09 23:8:19.8450,0.533,-0.685,0.118,0.876
2020-12-09 23:8:19.8460,0.533,-0.685,0.118,0.876
2020-12-09 23:8:19.8490,0.501,-0.661,0.184,0.85
2020-12-09 23:8:19.8600,0.455,-0.624,0.11,0.78
2020-12-09 23:8:19.8700,0.422,-0.584,-0.083,0.725
2020-12-09 23:8:19.8800,0.4,-0.543,-0.333,0.752
2020-12-09 23:8:19.8910,0.401,-0.471,-0.616,0.873
2020-12-09 23:8:19.9010,0.441,-0.414,-0.915,1.097
2020-12-09 23:8:19.9110,0.525,-0.423,-1.241,1.412
2020-12-09 23:8:19.9510,0.656,-0.357,-1.591,1.758
2020-12-09 23:8:19.9510,0.656,-0.357,-1.591,1.758
2020-12-09 23:8:19.9510,0.656,-0.357,-1.591,1.758
2020-12-09 23:8:19.9510,0.656,-0.357,-1.591,1.758
2020-12-09 23:8:19.9600,0.67,-0.548,-1.739,1.943
2020-12-09 23:8:19.9700,0.523,-0.542,-2.115,2.245
2020-12-09 23:8:19.9800,0.256,-0.337,-2.532,2.567
2020-12-09 23:8:19.9930,0.047,-0.18,-2.735,2.741
2020-12-09 23:8:20.0020,-0.176,0.027,-2.723,2.729
2020-12-09 23:8:20.0120,-0.367,0.222,-2.539,2.575
2020-12-09 23:8:20.0460,-0.291,0.272,-1.952,1.992
2020-12-09 23:8:20.0460,-0.291,0.272,-1.952,1.992
2020-12-09 23:8:20.0460,-0.291,0.272,-1.952,1.992
2020-12-09 23:8:20.0510,-0.254,0.207,-1.885,1.913
2020-12-09 23:8:20.0600,-0.281,0.171,-1.742,1.773
2020-12-09 23:8:20.0700,-0.335,0.147,-1.552,1.595
2020-12-09 23:8:20.0800,-0.428,0.131,-1.326,1.4
2020-12-09 23:8:20.0910,-0.527,0.1,-1.067,1.194
2020-12-09 23:8:20.1010,-0.596,0.067,-0.805,1.004
2020-12-09 23:8:20.1110,-0.661,0.046,-0.569,0.873
2020-12-09 23:8:20.1500,-0.838,0.073,0.082,0.845
2020-12-09 23:8:20.1500,-0.838,0.073,0.082,0.845
2020-12-09 23:8:20.1510,-0.838,0.073,0.082,0.845
2020-12-09 23:8:20.1510,-0.838,0.073,0.082,0.845
2020-12-09 23:8:20.1610,-0.786,0.087,0.171,0.809
2020-12-09 23:8:20.1700,-0.749,0.153,0.247,0.803
2020-12-09 23:8:20.1810,-0.708,0.21,0.317,0.804
2020-12-09 23:8:20.1920,-0.674,0.283,0.389,0.828
2020-12-09 23:8:20.2020,-0.657,0.372,0.436,0.872
2020-12-09 23:8:20.2110,-0.645,0.45,0.448,0.905
2020-12-09 23:8:20.2440,-0.528,0.557,0.203,0.794
2020-12-09 23:8:20.2450,-0.528,0.557,0.203,0.794
2020-12-09 23:8:20.2450,-0.528,0.557,0.203,0.794
2020-12-09 23:8:20.2500,-0.518,0.534,0.013,0.744
2020-12-09 23:8:20.2610,-0.52,0.459,-0.25,0.737
2020-12-09 23:8:20.2700,-0.569,0.373,-0.548,0.874
2020-12-09 23:8:20.2810,-0.616,0.201,-0.855,1.073
2020-12-09 23:8:20.2920,-0.634,-0.002,-1.145,1.309
2020-12-09 23:8:20.3020,-0.667,-0.077,-1.447,1.595
2020-12-09 23:8:20.3110,-0.665,-0.163,-1.846,1.969
2020-12-09 23:8:20.3480,-0.957,-0.296,-2.982,3.146
2020-12-09 23:8:20.3480,-0.957,-0.296,-2.982,3.146
2020-12-09 23:8:20.3480,-0.957,-0.296,-2.982,3.146
2020-12-09 23:8:20.3520,-1.021,-0.337,-3.167,3.345
2020-12-09 23:8:20.3640,-0.972,-0.423,-3.245,3.414
2020-12-09 23:8:20.3720,-0.866,-0.5,-3.23,3.381
2020-12-09 23:8:20.3840,-0.733,-0.505,-3.09,3.216
2020-12-09 23:8:20.3920,-0.56,-0.433,-2.781,2.87
2020-12-09 23:8:20.4040,-0.312,-0.404,-2.335,2.39
2020-12-09 23:8:20.4120,-0.076,-0.398,-1.823,1.867
2020-12-09 23:8:20.4470,0.408,-0.435,-0.351,0.692
2020-12-09 23:8:20.4480,0.408,-0.435,-0.351,0.692
2020-12-09 23:8:20.4480,0.408,-0.435,-0.351,0.692
2020-12-09 23:8:20.4510,0.511,-0.473,-0.09,0.702
2020-12-09 23:8:20.4610,0.585,-0.505,0.068,0.776
2020-12-09 23:8:20.4710,0.62,-0.509,0.094,0.808
2020-12-09 23:8:20.4810,0.64,-0.509,0.009,0.818
2020-12-09 23:8:20.4920,0.671,-0.509,-0.058,0.844
2020-12-09 23:8:20.5020,0.718,-0.509,-0.069,0.883
2020-12-09 23:8:20.5120,0.75,-0.507,-0.065,0.908
2020-12-09 23:8:20.5500,0.666,-0.442,-0.004,0.799
2020-12-09 23:8:20.5500,0.666,-0.442,-0.004,0.799
2020-12-09 23:8:20.5510,0.666,-0.442,-0.004,0.799
2020-12-09 23:8:20.5520,0.58,-0.401,-0.128,0.717
2020-12-09 23:8:20.5620,0.487,-0.357,-0.353,0.699
2020-12-09 23:8:20.5710,0.398,-0.302,-0.633,0.806
2020-12-09 23:8:20.5810,0.305,-0.241,-0.94,1.017
2020-12-09 23:8:20.5920,0.253,-0.195,-1.237,1.278
2020-12-09 23:8:20.6030,0.238,-0.187,-1.545,1.574
2020-12-09 23:8:20.6120,0.185,-0.146,-1.812,1.827
2020-12-09 23:8:20.6490,0.059,-0.101,-1.858,1.862
2020-12-09 23:8:20.6490,0.059,-0.101,-1.858,1.862
2020-12-09 23:8:20.6490,0.059,-0.101,-1.858,1.862
2020-12-09 23:8:20.6510,-0.041,-0.333,-2.04,2.067
2020-12-09 23:8:20.6620,-0.322,-0.325,-2.428,2.471
2020-12-09 23:8:20.6750,-0.644,-0.118,-2.726,2.804
2020-12-09 23:8:20.6820,-0.87,0.022,-2.827,2.958
2020-12-09 23:8:20.6950,-1.046,0.118,-2.809,3.0
2020-12-09 23:8:20.7040,-1.129,0.106,-2.72,2.947
2020-12-09 23:8:20.7130,-1.104,0.042,-2.549,2.778
2020-12-09 23:8:20.7460,-0.797,-0.126,-1.88,2.046
2020-12-09 23:8:20.7460,-0.797,-0.126,-1.88,2.046
2020-12-09 23:8:20.7460,-0.797,-0.126,-1.88,2.046
2020-12-09 23:8:20.7520,-0.71,-0.157,-1.631,1.786
2020-12-09 23:8:20.7620,-0.656,-0.149,-1.357,1.515
2020-12-09 23:8:20.7720,-0.62,-0.116,-1.067,1.239
2020-12-09 23:8:20.7820,-0.61,-0.087,-0.79,1.002
2020-12-09 23:8:20.7930,-0.633,-0.066,-0.578,0.86
2020-12-09 23:8:20.8030,-0.697,-0.04,-0.435,0.823
2020-12-09 23:8:20.8130,-0.793,-0.012,-0.281,0.841
2020-12-09 23:8:20.8460,-0.92,0.089,0.261,0.96
2020-12-09 23:8:20.8470,-0.92,0.089,0.261,0.96
2020-12-09 23:8:20.8470,-0.92,0.089,0.261,0.96
2020-12-09 23:8:20.8520,-0.858,0.174,0.431,0.976
2020-12-09 23:8:20.8620,-0.781,0.326,0.459,0.963
2020-12-09 23:8:20.8720,-0.723,0.516,0.338,0.95
2020-12-09 23:8:20.8820,-0.654,0.69,0.164,0.965
2020-12-09 23:8:20.8930,-0.565,0.815,0.016,0.992
2020-12-09 23:8:20.9040,-0.46,0.864,-0.073,0.982
2020-12-09 23:8:20.9130,-0.358,0.854,-0.109,0.932
2020-12-09 23:8:20.9520,-0.229,0.387,-0.054,0.453
2020-12-09 23:8:20.9520,-0.229,0.387,-0.054,0.453
2020-12-09 23:8:20.9520,-0.229,0.387,-0.054,0.453
2020-12-09 23:8:20.9530,-0.229,0.387,-0.054,0.453
2020-12-09 23:8:20.9620,-0.246,0.223,-0.183,0.379
2020-12-09 23:8:20.9730,-0.229,0.03,-0.364,0.431
2020-12-09 23:8:20.9820,-0.168,-0.172,-0.542,0.593
2020-12-09 23:8:20.9930,-0.086,-0.306,-0.733,0.799
2020-12-09 23:8:21.0040,0.027,-0.431,-0.981,1.072
2020-12-09 23:8:21.0130,0.09,-0.516,-1.307,1.408
2020-12-09 23:8:21.0520,0.112,-0.593,-2.796,2.86
2020-12-09 23:8:21.0520,0.112,-0.593,-2.796,2.86
2020-12-09 23:8:21.0520,0.112,-0.593,-2.796,2.86
2020-12-09 23:8:21.0530,0.16,-0.53,-3.202,3.25
2020-12-09 23:8:21.0650,0.255,-0.392,-3.441,3.473
2020-12-09 23:8:21.0750,0.359,-0.263,-3.458,3.487
2020-12-09 23:8:21.0840,0.443,-0.189,-3.204,3.24
2020-12-09 23:8:21.0960,0.489,-0.153,-2.748,2.795
2020-12-09 23:8:21.1050,0.482,-0.12,-2.244,2.298
2020-12-09 23:8:21.1140,0.424,-0.091,-1.762,1.815
2020-12-09 23:8:21.1480,0.276,-0.163,-0.616,0.694
2020-12-09 23:8:21.1480,0.276,-0.163,-0.616,0.694
2020-12-09 23:8:21.1490,0.276,-0.163,-0.616,0.694
2020-12-09 23:8:21.1520,0.339,-0.188,-0.398,0.556
2020-12-09 23:8:21.1630,0.418,-0.206,-0.276,0.542
2020-12-09 23:8:21.1730,0.483,-0.211,-0.208,0.567
2020-12-09 23:8:21.1830,0.512,-0.215,-0.148,0.575
2020-12-09 23:8:21.1930,0.519,-0.221,-0.06,0.567
2020-12-09 23:8:21.2040,0.499,-0.217,0.017,0.544
2020-12-09 23:8:21.2140,0.45,-0.214,0.051,0.501
2020-12-09 23:8:21.2500,0.36,-0.187,-0.053,0.409
2020-12-09 23:8:21.2510,0.36,-0.187,-0.053,0.409
2020-12-09 23:8:21.2510,0.36,-0.187,-0.053,0.409
2020-12-09 23:8:21.2530,0.344,-0.144,-0.197,0.422
2020-12-09 23:8:21.2630,0.326,-0.098,-0.37,0.503
2020-12-09 23:8:21.2730,0.339,-0.044,-0.575,0.669
2020-12-09 23:8:21.2830,0.372,0.001,-0.789,0.872
2020-12-09 23:8:21.2930,0.403,0.048,-0.988,1.068
2020-12-09 23:8:21.3050,0.448,0.107,-1.16,1.248
2020-12-09 23:8:21.3140,0.472,0.157,-1.313,1.404
2020-12-09 23:8:21.3510,0.145,-0.172,-1.707,1.722
2020-12-09 23:8:21.3510,0.145,-0.172,-1.707,1.722
2020-12-09 23:8:21.3510,0.145,-0.172,-1.707,1.722
2020-12-09 23:8:21.3530,-0.033,-0.24,-2.165,2.179
2020-12-09 23:8:21.3630,-0.298,0.036,-2.525,2.543
2020-12-09 23:8:21.3760,-0.35,0.201,-2.562,2.594
2020-12-09 23:8:21.3860,-0.286,0.15,-2.503,2.524
2020-12-09 23:8:21.3940,-0.243,-0.046,-2.437,2.45
2020-12-09 23:8:21.4060,-0.284,-0.169,-2.265,2.289
2020-12-09 23:8:21.4150,-0.321,-0.289,-2.038,2.083
2020-12-09 23:8:21.4500,-0.572,-0.586,-1.435,1.652
2020-12-09 23:8:21.4500,-0.572,-0.586,-1.435,1.652
2020-12-09 23:8:21.4500,-0.572,-0.586,-1.435,1.652
2020-12-09 23:8:21.4530,-0.659,-0.657,-1.244,1.554
2020-12-09 23:8:21.4630,-0.728,-0.705,-1.071,1.474
2020-12-09 23:8:21.4730,-0.811,-0.706,-0.9,1.402
2020-12-09 23:8:21.4830,-0.889,-0.665,-0.733,1.33
2020-12-09 23:8:21.4940,-0.922,-0.59,-0.577,1.237
2020-12-09 23:8:21.5060,-0.887,-0.494,-0.404,1.093
2020-12-09 23:8:21.5140,-0.79,-0.382,-0.202,0.9
2020-12-09 23:8:21.5520,-0.298,-0.003,0.135,0.327
2020-12-09 23:8:21.5520,-0.298,-0.003,0.135,0.327
2020-12-09 23:8:21.5520,-0.298,-0.003,0.135,0.327
2020-12-09 23:8:21.5530,-0.14,0.099,0.111,0.204
2020-12-09 23:8:21.5640,-0.038,0.154,0.037,0.163
2020-12-09 23:8:21.5740,-0.012,0.193,-0.07,0.206
2020-12-09 23:8:21.5840,-0.054,0.232,-0.168,0.291
2020-12-09 23:8:21.5940,-0.095,0.238,-0.244,0.354
2020-12-09 23:8:21.6050,-0.093,0.191,-0.293,0.362
2020-12-09 23:8:21.6140,-0.086,0.152,-0.322,0.366
2020-12-09 23:8:21.6520,-0.212,0.136,-0.473,0.536
2020-12-09 23:8:21.6520,-0.212,0.136,-0.473,0.536
2020-12-09 23:8:21.6520,-0.212,0.136,-0.473,0.536
2020-12-09 23:8:21.6540,-0.341,0.163,-0.665,0.765
2020-12-09 23:8:21.6640,-0.461,0.149,-0.919,1.039
2020-12-09 23:8:21.6740,-0.508,0.099,-1.133,1.246
2020-12-09 23:8:21.6840,-0.456,-0.0,-1.233,1.315
2020-12-09 23:8:21.6950,-0.344,-0.145,-1.232,1.287
2020-12-09 23:8:21.7050,-0.16,-0.315,-1.19,1.241
2020-12-09 23:8:21.7150,0.033,-0.486,-1.109,1.211
2020-12-09 23:8:21.7520,0.208,-0.697,-1.248,1.444
2020-12-09 23:8:21.7520,0.208,-0.697,-1.248,1.444
2020-12-09 23:8:21.7530,0.208,-0.697,-1.248,1.444
2020-12-09 23:8:21.7540,0.236,-0.68,-1.433,1.604
2020-12-09 23:8:21.7640,0.281,-0.576,-1.613,1.736
2020-12-09 23:8:21.7740,0.302,-0.448,-1.809,1.888
2020-12-09 23:8:21.7840,0.325,-0.369,-1.929,1.991
2020-12-09 23:8:21.7940,0.321,-0.315,-1.923,1.975
2020-12-09 23:8:21.8060,0.279,-0.276,-1.82,1.862
2020-12-09 23:8:21.8150,0.264,-0.289,-1.641,1.687
2020-12-09 23:8:21.8500,0.362,-0.471,-1.029,1.188
2020-12-09 23:8:21.8500,0.362,-0.471,-1.029,1.188
2020-12-09 23:8:21.8510,0.362,-0.471,-1.029,1.188
2020-12-09 23:8:21.8540,0.379,-0.515,-0.823,1.042
2020-12-09 23:8:21.8640,0.377,-0.53,-0.65,0.92
2020-12-09 23:8:21.8740,0.333,-0.536,-0.495,0.802
2020-12-09 23:8:21.8850,0.314,-0.429,-0.506,0.734
2020-12-09 23:8:21.8950,0.43,-0.349,-0.657,0.859
2020-12-09 23:8:21.9060,0.325,-0.373,-0.687,0.847
2020-12-09 23:8:21.9150,0.345,-0.316,-0.694,0.837
2020-12-09 23:8:21.9540,0.319,-0.077,-0.772,0.839
2020-12-09 23:8:21.9540,0.319,-0.077,-0.772,0.839
2020-12-09 23:8:21.9540,0.319,-0.077,-0.772,0.839
2020-12-09 23:8:21.9550,0.313,-0.035,-0.814,0.873
2020-12-09 23:8:21.9650,0.292,0.034,-0.795,0.848
2020-12-09 23:8:21.9760,0.243,0.1,-0.778,0.821
2020-12-09 23:8:21.9840,0.178,0.136,-0.78,0.812
2020-12-09 23:8:21.9960,0.112,0.171,-0.797,0.823
2020-12-09 23:8:22.0060,0.05,0.212,-0.871,0.898
2020-12-09 23:8:22.0160,0.034,0.237,-0.819,0.853
2020-12-09 23:8:22.0510,-0.099,0.03,-0.86,0.866
2020-12-09 23:8:22.0520,-0.099,0.03,-0.86,0.866
2020-12-09 23:8:22.0520,-0.099,0.03,-0.86,0.866
2020-12-09 23:8:22.0550,-0.451,0.061,-1.021,1.118
2020-12-09 23:8:22.0650,-0.772,-0.1,-1.476,1.669
2020-12-09 23:8:22.0750,-0.884,-0.189,-1.558,1.801
2020-12-09 23:8:22.0850,-0.911,-0.088,-1.388,1.663
2020-12-09 23:8:22.0950,-0.838,-0.042,-1.379,1.614
2020-12-09 23:8:22.1070,-0.613,-0.091,-1.285,1.427
2020-12-09 23:8:22.1160,-0.357,-0.069,-1.154,1.21
2020-12-09 23:8:22.1500,0.052,0.051,-1.185,1.187
2020-12-09 23:8:22.1500,0.052,0.051,-1.185,1.187
2020-12-09 23:8:22.1500,0.052,0.051,-1.185,1.187
2020-12-09 23:8:22.1550,0.055,0.052,-1.123,1.126
2020-12-09 23:8:22.1650,0.003,0.031,-1.028,1.028
2020-12-09 23:8:22.1750,-0.073,-0.001,-0.899,0.902
2020-12-09 23:8:22.1850,-0.155,-0.027,-0.765,0.781
2020-12-09 23:8:22.1960,-0.222,-0.037,-0.697,0.732
2020-12-09 23:8:22.2060,-0.225,-0.049,-0.706,0.743
2020-12-09 23:8:22.2160,-0.181,-0.041,-0.728,0.751
2020-12-09 23:8:22.2550,0.001,0.017,-0.799,0.799
2020-12-09 23:8:22.2550,0.001,0.017,-0.799,0.799
2020-12-09 23:8:22.2550,0.001,0.017,-0.799,0.799
2020-12-09 23:8:22.2560,0.001,0.017,-0.799,0.799
2020-12-09 23:8:22.2650,-0.062,0.051,-0.819,0.823
2020-12-09 23:8:22.2750,-0.17,0.088,-0.823,0.845
2020-12-09 23:8:22.2850,-0.266,0.094,-0.822,0.869
2020-12-09 23:8:22.2960,-0.339,0.084,-0.79,0.864
2020-12-09 23:8:22.3070,-0.407,0.107,-0.748,0.858
2020-12-09 23:8:22.3160,-0.45,0.15,-0.74,0.879
2020-12-09 23:8:22.3540,-0.418,0.284,-0.853,0.991
2020-12-09 23:8:22.3540,-0.418,0.284,-0.853,0.991
2020-12-09 23:8:22.3540,-0.418,0.284,-0.853,0.991
2020-12-09 23:8:22.3550,-0.371,0.236,-0.861,0.967
2020-12-09 23:8:22.3650,-0.335,0.166,-0.917,0.99
2020-12-09 23:8:22.3750,-0.291,0.058,-1.09,1.13
2020-12-09 23:8:22.3860,-0.163,-0.153,-1.177,1.198
2020-12-09 23:8:22.3970,-0.064,-0.317,-1.013,1.063
2020-12-09 23:8:22.4070,-0.022,-0.361,-0.784,0.863
2020-12-09 23:8:22.4170,-0.012,-0.32,-0.823,0.883
2020-12-09 23:8:22.4550,-0.125,-0.223,-1.587,1.607
2020-12-09 23:8:22.4550,-0.125,-0.223,-1.587,1.607
2020-12-09 23:8:22.4560,-0.125,-0.223,-1.587,1.607
2020-12-09 23:8:22.4570,-0.125,-0.223,-1.587,1.607
2020-12-09 23:8:22.4660,-0.237,-0.084,-1.696,1.715
2020-12-09 23:8:22.4760,-0.382,0.114,-1.855,1.897
2020-12-09 23:8:22.4860,-0.445,0.224,-1.98,2.042
2020-12-09 23:8:22.4970,-0.394,0.201,-1.932,1.982
2020-12-09 23:8:22.5070,-0.282,0.115,-1.783,1.809
2020-12-09 23:8:22.5170,-0.162,0.036,-1.593,1.602
2020-12-09 23:8:22.5510,0.188,-0.174,-0.858,0.895
2020-12-09 23:8:22.5520,0.188,-0.174,-0.858,0.895
2020-12-09 23:8:22.5520,0.188,-0.174,-0.858,0.895
2020-12-09 23:8:22.5560,0.286,-0.227,-0.673,0.766
2020-12-09 23:8:22.5660,0.367,-0.263,-0.561,0.72
2020-12-09 23:8:22.5760,0.417,-0.249,-0.533,0.721
2020-12-09 23:8:22.5860,0.428,-0.181,-0.54,0.712
2020-12-09 23:8:22.5970,0.388,-0.151,-0.641,0.764
2020-12-09 23:8:22.6070,0.327,-0.111,-0.718,0.797
2020-12-09 23:8:22.6170,0.28,-0.059,-0.743,0.796
2020-12-09 23:8:22.6540,0.223,0.019,-0.818,0.848
2020-12-09 23:8:22.6540,0.223,0.019,-0.818,0.848
2020-12-09 23:8:22.6540,0.223,0.019,-0.818,0.848
2020-12-09 23:8:22.6560,0.26,0.027,-0.839,0.879
2020-12-09 23:8:22.6660,0.303,0.04,-0.835,0.889
2020-12-09 23:8:22.6760,0.318,0.071,-0.877,0.936
2020-12-09 23:8:22.6860,0.324,0.109,-0.966,1.025
2020-12-09 23:8:22.6970,0.314,0.16,-1.058,1.115
2020-12-09 23:8:22.7070,0.333,0.162,-1.168,1.225
2020-12-09 23:8:22.7170,0.401,0.064,-1.228,1.293
2020-12-09 23:8:22.7510,-0.103,0.034,-1.271,1.276
2020-12-09 23:8:22.7510,-0.103,0.034,-1.271,1.276
2020-12-09 23:8:22.7510,-0.103,0.034,-1.271,1.276
2020-12-09 23:8:22.7560,-0.208,-0.053,-1.348,1.365
2020-12-09 23:8:22.7670,-0.321,-0.056,-1.396,1.434
2020-12-09 23:8:22.7760,-0.348,-0.08,-1.454,1.497
2020-12-09 23:8:22.7870,-0.229,-0.101,-1.336,1.359
2020-12-09 23:8:22.7970,-0.06,-0.107,-1.167,1.173
2020-12-09 23:8:22.8080,0.109,-0.16,-1.097,1.114
2020-12-09 23:8:22.8170,0.192,-0.171,-1.057,1.088
2020-12-09 23:8:22.8530,-0.004,-0.214,-1.262,1.28
2020-12-09 23:8:22.8530,-0.004,-0.214,-1.262,1.28
2020-12-09 23:8:22.8540,-0.004,-0.214,-1.262,1.28
2020-12-09 23:8:22.8560,-0.159,-0.196,-1.319,1.343
2020-12-09 23:8:22.8670,-0.332,-0.167,-1.256,1.31
2020-12-09 23:8:22.8770,-0.455,-0.114,-1.177,1.267
2020-12-09 23:8:22.8870,-0.491,-0.06,-1.118,1.223
2020-12-09 23:8:22.8980,-0.459,-0.02,-1.062,1.157
2020-12-09 23:8:22.9080,-0.391,0.021,-0.957,1.034
2020-12-09 23:8:22.9170,-0.318,0.065,-0.825,0.887
2020-12-09 23:8:22.9550,-0.13,0.118,-0.626,0.65
2020-12-09 23:8:22.9560,-0.13,0.118,-0.626,0.65
2020-12-09 23:8:22.9560,-0.13,0.118,-0.626,0.65
2020-12-09 23:8:22.9570,-0.128,0.128,-0.564,0.592
2020-12-09 23:8:22.9670,-0.151,0.126,-0.499,0.536
2020-12-09 23:8:22.9770,-0.195,0.132,-0.439,0.498
2020-12-09 23:8:22.9870,-0.226,0.147,-0.41,0.491
2020-12-09 23:8:22.9980,-0.237,0.167,-0.43,0.519
2020-12-09 23:8:23.0080,-0.234,0.166,-0.483,0.562
2020-12-09 23:8:23.0180,-0.227,0.155,-0.523,0.591
2020-12-09 23:8:23.0520,-0.21,0.135,-0.762,0.802
2020-12-09 23:8:23.0520,-0.21,0.135,-0.762,0.802
2020-12-09 23:8:23.0520,-0.21,0.135,-0.762,0.802
2020-12-09 23:8:23.0570,-0.189,0.083,-0.837,0.862
2020-12-09 23:8:23.0670,-0.1,-0.049,-0.921,0.928
2020-12-09 23:8:23.0770,-0.019,-0.19,-0.981,0.999
2020-12-09 23:8:23.0870,0.003,-0.258,-0.955,0.989
2020-12-09 23:8:23.0980,0.075,-0.359,-0.89,0.963
2020-12-09 23:8:23.1080,0.114,-0.444,-0.901,1.011
2020-12-09 23:8:23.1180,0.106,-0.522,-0.979,1.115
2020-12-09 23:8:23.1540,-0.096,-0.552,-1.888,1.969
2020-12-09 23:8:23.1540,-0.096,-0.552,-1.888,1.969
2020-12-09 23:8:23.1540,-0.096,-0.552,-1.888,1.969
2020-12-09 23:8:23.1570,-0.29,-0.426,-2.004,2.069
2020-12-09 23:8:23.1680,-0.508,-0.263,-1.935,2.018
2020-12-09 23:8:23.1770,-0.645,-0.065,-1.797,1.91
2020-12-09 23:8:23.1870,-0.545,0.024,-1.631,1.72
2020-12-09 23:8:23.1990,-0.264,-0.029,-1.481,1.505
2020-12-09 23:8:23.2080,0.036,-0.082,-1.379,1.382
2020-12-09 23:8:23.2180,0.291,-0.112,-1.228,1.267
2020-12-09 23:8:23.2520,0.702,-0.246,-0.709,1.028
2020-12-09 23:8:23.2520,0.702,-0.246,-0.709,1.028
2020-12-09 23:8:23.2530,0.702,-0.246,-0.709,1.028
2020-12-09 23:8:23.2570,0.698,-0.281,-0.557,0.936
2020-12-09 23:8:23.2670,0.672,-0.319,-0.446,0.867
2020-12-09 23:8:23.2770,0.645,-0.344,-0.423,0.845
2020-12-09 23:8:23.2880,0.604,-0.33,-0.475,0.836
2020-12-09 23:8:23.2990,0.573,-0.284,-0.524,0.827
2020-12-09 23:8:23.3090,0.544,-0.215,-0.558,0.808
2020-12-09 23:8:23.3190,0.503,-0.135,-0.599,0.794
2020-12-09 23:8:23.3530,0.378,0.091,-0.791,0.881
2020-12-09 23:8:23.3540,0.378,0.091,-0.791,0.881
2020-12-09 23:8:23.3540,0.378,0.091,-0.791,0.881
2020-12-09 23:8:23.3580,0.348,0.155,-0.904,0.981
2020-12-09 23:8:23.3680,0.298,0.202,-1.019,1.081
2020-12-09 23:8:23.3780,0.203,0.265,-1.121,1.17
2020-12-09 23:8:23.3880,0.14,0.28,-1.204,1.244
2020-12-09 23:8:23.3990,0.097,0.21,-1.178,1.2
2020-12-09 23:8:23.4090,0.0,0.151,-1.077,1.088
2020-12-09 23:8:23.4190,-0.133,0.099,-1.027,1.04
2020-12-09 23:8:23.4550,-0.175,-0.115,-1.106,1.126
2020-12-09 23:8:23.4550,-0.175,-0.115,-1.106,1.126
2020-12-09 23:8:23.4550,-0.175,-0.115,-1.106,1.126
2020-12-09 23:8:23.4580,-0.069,-0.107,-1.028,1.036
2020-12-09 23:8:23.4680,0.117,-0.114,-0.956,0.97
2020-12-09 23:8:23.4780,0.277,-0.07,-0.945,0.987
2020-12-09 23:8:23.4880,0.342,0.003,-1.028,1.083
2020-12-09 23:8:23.4990,0.293,0.064,-1.095,1.135
2020-12-09 23:8:23.5090,0.189,0.081,-1.157,1.175
2020-12-09 23:8:23.5190,0.063,0.056,-1.255,1.258
2020-12-09 23:8:23.5580,-0.265,0.056,-1.221,1.251
2020-12-09 23:8:23.5580,-0.265,0.056,-1.221,1.251
2020-12-09 23:8:23.5580,-0.265,0.056,-1.221,1.251
2020-12-09 23:8:23.5590,-0.265,0.056,-1.221,1.251
2020-12-09 23:8:23.5680,-0.224,0.031,-1.098,1.121
2020-12-09 23:8:23.5780,-0.158,0.009,-0.992,1.005
2020-12-09 23:8:23.5890,-0.092,-0.0,-0.944,0.948
2020-12-09 23:8:23.5990,-0.032,0.009,-0.952,0.953
2020-12-09 23:8:23.6100,0.014,0.005,-1.017,1.017
2020-12-09 23:8:23.6190,-0.013,0.013,-1.032,1.032
2020-12-09 23:8:23.6560,-0.288,0.115,-1.07,1.114
2020-12-09 23:8:23.6560,-0.288,0.115,-1.07,1.114
2020-12-09 23:8:23.6570,-0.288,0.115,-1.07,1.114
2020-12-09 23:8:23.6580,-0.361,0.172,-1.013,1.089
2020-12-09 23:8:23.6680,-0.407,0.23,-0.938,1.048
2020-12-09 23:8:23.6780,-0.438,0.283,-0.91,1.049
2020-12-09 23:8:23.6880,-0.471,0.324,-0.863,1.035
2020-12-09 23:8:23.6990,-0.508,0.338,-0.83,1.03
2020-12-09 23:8:23.7100,-0.541,0.312,-0.866,1.068
2020-12-09 23:8:23.7190,-0.541,0.239,-0.911,1.086
2020-12-09 23:8:23.7540,-0.224,-0.078,-0.8,0.834
2020-12-09 23:8:23.7550,-0.224,-0.078,-0.8,0.834
2020-12-09 23:8:23.7550,-0.224,-0.078,-0.8,0.834
2020-12-09 23:8:23.7580,-0.011,-0.23,-0.652,0.691
2020-12-09 23:8:23.7690,0.232,-0.357,-0.648,0.775
2020-12-09 23:8:23.7790,0.392,-0.444,-0.674,0.897
2020-12-09 23:8:23.7890,0.389,-0.458,-0.646,0.882
2020-12-09 23:8:23.8000,0.331,-0.458,-0.789,0.97
2020-12-09 23:8:23.8100,0.307,-0.529,-1.168,1.318
2020-12-09 23:8:23.8200,0.224,-0.538,-1.632,1.733
2020-12-09 23:8:23.8580,-0.361,-0.07,-1.724,1.763
2020-12-09 23:8:23.8580,-0.361,-0.07,-1.724,1.763
2020-12-09 23:8:23.8580,-0.361,-0.07,-1.724,1.763
2020-12-09 23:8:23.8590,-0.305,0.038,-1.284,1.32
2020-12-09 23:8:23.8690,-0.14,0.142,-0.978,0.998
2020-12-09 23:8:23.8790,0.121,0.081,-0.933,0.944
2020-12-09 23:8:23.8890,0.421,-0.117,-1.107,1.19
2020-12-09 23:8:23.9000,0.603,-0.205,-0.94,1.135
